0,34
1,36
2,44
3,46
4,39
5,37
6,45
7,47
8,38
9,40
10,148
11,146
12,149
13,151
14,41
15,147
16,145
17,155
18,157
19,350
20,150
21,238
22,178
23,315
24,152
25,42
26,48
27,170
28,143
29,158
30,166
31,156
32,153
33,171
34,179
35,43
36,313
37,167
38,316
39,318
40,230
41,228
42,226
43,234
44,319
45,270
46,256
47,168
48,254
49,240
50,172
51,252
52,242
53,311
54,160
55,159
56,351
57,317
58,348
59,320
60,368
61,321
62,382
63,594
64,296
65,928
66,154
67,314
68,302
69,265
70,294
71,267
72,164
73,292
74,290
75,280
76,259
77,257
78,255
79,263
80,221
81,261
82,169
83,337
84,323
85,331
86,391
87,389
88,374
89,592
90,322
91,305
92,180
93,161
94,218
95,295
96,177
97,293
98,303
99,352
100,588
101,386
102,395
103,324
104,383
105,590
106,803
107,598
108,597
109,595
110,801
111,799
112,236
113,599
114,384
115,388
116,297
117,930
118,932
119,387
120,931
121,933
122,268
123,284
124,266
125,279
126,271
127,277
128,50
129,52
130,54
131,141
132,269
133,139
134,349
135,135
136,392
137,390
138,278
139,340
140,532
141,181
142,298
143,355
144,353
145,239
146,476
147,299
148,301
149,281
150,601
151,634
152,600
153,535
154,343
155,533
156,333
157,372
158,182
159,220
160,216
161,184
162,335
163,219
164,797
165,685
166,341
167,334
168,344
169,469
170,224
171,342
172,137
173,467
174,345
175,138
176,687
177,282
178,347
179,936
180,934
181,690
182,688
183,798
184,697
185,720
186,397
187,723
188,1
189,379
190,375
191,531
192,529
193,325
194,326
195,369
196,28
197,24
198,737
199,222
200,22
201,253
202,241
203,175
204,237
205,235
206,173
207,229
208,691
209,695
210,717
211,304
212,602
213,624
214,396
215,373
216,937
217,943
218,1190
219,1192
220,1210
221,1199
222,1193
223,1269
224,370
225,938
226,935
227,56
228,613
229,604
230,603
231,57
232,185
233,183
234,193
235,162
236,264
237,1146
238,1142
239,32
240,415
241,728
242,537
243,506
244,244
245,607
246,605
247,371
248,635
249,58
250,133
251,606
252,1200
253,1204
254,625
255,400
256,176
257,478
258,23
259,640
260,1288
261,1194
262,306
263,308
264,194
265,610
266,804
267,307
268,309
269,1195
270,1267
271,134
272,358
273,356
274,8
275,6
276,876
277,636
278,806
279,692
280,689
281,793
282,795
283,377
284,9
285,1272
286,1286
287,1196
288,1198
289,794
290,708
291,700
292,557
293,27
294,553
295,1273
296,1287
297,174
298,683
299,681
300,470
301,878
302,894
303,901
304,879
305,701
306,755
307,457
308,425
309,413
310,18
311,10
312,474
313,364
314,414
315,412
316,366
317,354
318,361
319,479
320,477
321,475
322,473
323,714
324,715
325,709
326,19
327,411
328,461
329,459
330,1154
331,207
332,1241
333,1201
334,1207
335,639
336,614
337,1366
338,1368
339,1253
340,1290
341,376
342,398
343,1289
344,1291
345,945
346,976
347,186
348,214
349,210
350,215
351,213
352,191
353,205
354,796
355,718
356,716
357,702
358,542
359,540
360,332
361,947
362,1062
363,948
364,730
365,740
366,946
367,1003
368,731
369,741
370,243
371,246
372,245
373,312
374,310
375,1369
376,1393
377,1823
378,1383
379,615
380,621
381,1057
382,962
383,949
384,963
385,710
386,770
387,481
388,489
389,880
390,886
391,1616
392,1265
393,1197
394,1261
395,1227
396,1211
397,616
398,686
399,208
400,362
401,225
402,223
403,536
404,534
405,711
406,1254
407,538
408,399
409,939
410,1067
411,1066
412,1064
413,2
414,427
415,551
416,29
417,484
418,206
419,330
420,566
421,338
422,558
423,552
424,346
425,35
426,807
427,805
428,593
429,952
430,960
431,955
432,950
433,1060
434,1058
435,560
436,698
437,792
438,561
439,247
440,249
441,562
442,563
443,248
444,250
445,1730
446,1205
447,696
448,704
449,30
450,1796
451,422
452,738
453,712
454,423
455,416
456,757
457,732
458,1228
459,1206
460,480
461,482
462,496
463,895
464,915
465,887
466,1251
467,1231
468,727
469,890
470,888
471,1370
472,1646
473,759
474,693
475,791
476,733
477,735
478,771
479,1276
480,1421
481,1735
482,1274
483,1292
484,1362
485,596
486,1422
487,1394
488,754
489,483
490,970
491,998
492,719
493,428
494,780
495,778
496,889
497,919
498,1277
499,1275
500,1294
501,1293
502,1339
503,494
504,1798
505,736
506,752
507,706
508,694
509,25
510,539
511,300
512,554
513,564
514,555
515,1802
516,959
517,1001
518,1005
519,1004
520,1306
521,1342
522,756
523,767
524,758
525,760
526,753
527,251
528,751
529,808
530,810
531,1007
532,1006
533,1299
534,1295
535,485
536,487
537,417
538,899
539,891
540,739
541,60
542,380
543,378
544,61
545,187
546,1055
547,1053
548,381
549,385
550,393
551,622
552,1282
553,1278
554,725
555,1068
556,940
557,1096
558,944
559,1140
560,1138
561,291
562,165
563,289
564,163
565,682
566,630
567,632
568,680
569,626
570,628
571,527
572,327
573,367
574,501
575,420
576,1012
577,1021
578,1202
579,1266
580,1828
581,363
582,403
583,1425
584,1434
585,1423
586,789
587,787
588,713
589,643
590,641
591,556
592,608
593,1013
594,1792
595,992
596,726
597,724
598,629
599,649
600,627
601,647
602,497
603,495
604,491
605,1728
606,1284
607,1307
608,1341
609,1736
610,1731
611,1232
612,977
613,707
614,783
615,1242
616,1244
617,227
618,1245
619,900
620,14
621,927
622,809
623,811
624,925
625,777
626,775
627,1033
628,1022
629,1015
630,1014
631,17
632,545
633,951
634,973
635,953
636,975
637,498
638,26
639,703
640,781
641,699
642,779
643,550
644,328
645,336
646,204
647,192
648,648
649,646
650,790
651,782
652,1371
653,1821
654,1372
655,262
656,260
657,916
658,896
659,902
660,892
661,1398
662,1395
663,565
664,651
665,623
666,1148
667,742
668,743
669,200
670,188
671,671
672,619
673,617
674,784
675,365
676,329
677,443
678,1069
679,1127
680,1065
681,941
682,772
683,406
684,1364
685,964
686,1648
687,1906
688,1908
689,1649
690,1909
691,745
692,749
693,472
694,418
695,468
696,462
697,431
698,430
699,429
700,455
701,827
702,874
703,819
704,826
705,812
706,877
707,815
708,813
709,825
710,818
711,816
712,814
713,872
714,868
715,456
716,454
717,434
718,458
719,1249
720,1246
721,1250
722,1435
723,1436
724,750
725,748
726,908
727,910
728,1016
729,1040
730,1322
731,1328
732,971
733,965
734,987
735,967
736,189
737,199
738,828
739,785
740,788
741,786
742,1344
743,1414
744,1349
745,1803
746,1298
747,1296
748,705
749,982
750,906
751,1070
752,1092
753,198
754,761
755,721
756,722
757,817
758,865
759,1008
760,883
761,881
762,1010
763,283
764,867
765,869
766,499
767,507
768,766
769,734
770,673
771,464
772,272
773,674
774,465
775,273
776,258
777,609
778,679
779,500
780,504
781,1018
782,1017
783,846
784,824
785,1208
786,1226
787,834
788,611
789,1212
790,1214
791,618
792,654
793,1000
794,958
795,1002
796,1457
797,1424
798,1459
799,1465
800,1125
801,1079
802,1071
803,917
804,893
805,62
806,275
807,131
808,954
809,956
810,276
811,968
812,966
813,1467
814,1430
815,1426
816,829
817,830
818,882
819,926
820,924
821,873
822,875
823,823
824,863
825,847
826,1437
827,1511
828,848
829,1566
830,1396
831,855
832,612
833,800
834,1525
835,1427
836,1011
837,1466
838,1237
839,1233
840,64
841,65
842,831
843,1209
844,2483
845,509
846,518
847,510
848,514
849,764
850,762
851,471
852,339
853,744
854,993
855,466
856,1080
857,1523
858,1521
859,1240
860,1234
861,1541
862,1673
863,763
864,768
865,1270
866,1399
867,1401
868,849
869,850
870,854
871,862
872,453
873,433
874,637
875,631
876,645
877,1279
878,1283
879,1552
880,1402
881,870
882,986
883,871
884,988
885,568
886,776
887,1654
888,1650
889,644
890,569
891,505
892,503
893,196
894,1026
895,195
896,197
897,1030
898,1027
899,1020
900,1038
901,972
902,66
903,1259
904,1255
905,573
906,570
907,129
908,126
909,1350
910,1098
911,1104
912,1099
913,1100
914,231
915,359
916,357
917,232
918,1384
919,1644
920,1614
921,1377
922,1373
923,130
924,574
925,820
926,822
927,1308
928,1271
929,1045
930,650
931,68
932,69
933,1203
934,2338
935,676
936,677
937,1374
938,1590
939,675
940,1498
941,1928
942,1930
943,1932
944,1938
945,1931
946,2039
947,2263
948,1690
949,508
950,905
951,903
952,394
953,802
954,884
955,502
956,1043
957,1009
958,201
959,202
960,969
961,991
962,70
963,127
964,571
965,591
966,587
967,585
968,575
969,1743
970,1737
971,1763
972,1739
973,1375
974,1462
975,1729
976,961
977,1315
978,1297
979,402
980,1460
981,1469
982,1473
983,1470
984,1428
985,1458
986,1538
987,1536
988,1951
989,1939
990,1657
991,1651
992,1740
993,1738
994,773
995,729
996,774
997,633
998,1300
999,1336
1000,672
1001,670
1002,652
1003,851
1004,853
1005,861
1006,1136
1007,1134
1008,1132
1009,1130
1010,866
1011,864
1012,2042
1013,1235
1014,1752
1015,1592
1016,832
1017,1222
1018,1220
1019,642
1020,1464
1021,1247
1022,2201
1023,897
1024,980
1025,978
1026,4
1027,821
1028,843
1029,841
1030,839
1031,1967
1032,1978
1033,1933
1034,1974
1035,1934
1036,567
1037,559
1038,285
1039,31
1040,1215
1041,1280
1042,217
1043,1385
1044,684
1045,838
1046,858
1047,1340
1048,1338
1049,1304
1050,1553
1051,1551
1052,990
1053,835
1054,1031
1055,1019
1056,1281
1057,1343
1058,1285
1059,842
1060,840
1061,837
1062,1301
1063,1337
1064,209
1065,511
1066,515
1067,1351
1068,1361
1069,1216
1070,989
1071,985
1072,983
1073,419
1074,421
1075,1048
1076,1046
1077,1264
1078,1262
1079,655
1080,665
1081,1256
1082,1800
1083,460
1084,426
1085,1920
1086,1217
1087,1213
1088,923
1089,921
1090,1830
1091,1832
1092,1831
1093,2089
1094,1815
1095,1801
1096,1799
1097,530
1098,512
1099,1805
1100,1804
1101,856
1102,1229
1103,1312
1104,1314
1105,765
1106,1571
1107,1335
1108,1605
1109,1598
1110,1594
1111,1603
1112,1593
1113,1397
1114,1417
1115,638
1116,1073
1117,1072
1118,1029
1119,1218
1120,1400
1121,1416
1122,1420
1123,286
1124,288
1125,1833
1126,1843
1127,1386
1128,1741
1129,1101
1130,1111
1131,769
1132,1243
1133,2203
1134,1659
1135,1718
1136,1716
1137,1688
1138,1935
1139,2035
1140,1742
1141,1575
1142,1345
1143,667
1144,914
1145,912
1146,1748
1147,1455
1148,1376
1149,1749
1150,620
1151,1975
1152,1652
1153,1720
1154,857
1155,974
1156,885
1157,1223
1158,1353
1159,1355
1160,1347
1161,1352
1162,1346
1163,746
1164,1463
1165,1461
1166,747
1167,1268
1168,1954
1169,1940
1170,274
1171,519
1172,1248
1173,410
1174,1263
1175,1049
1176,1047
1177,1826
1178,1230
1179,2277
1180,1431
1181,1429
1182,233
1183,1319
1184,2202
1185,2336
1186,2482
1187,2484
1188,2543
1189,2339
1190,2544
1191,942
1192,1094
1193,1765
1194,1359
1195,1316
1196,1221
1197,1034
1198,2155
1199,1257
1200,1219
1201,1415
1202,1539
1203,1403
1204,1617
1205,1661
1206,1633
1207,1727
1208,1627
1209,1794
1210,1378
1211,404
1212,904
1213,1128
1214,1102
1215,1750
1216,2200
1217,2196
1218,1958
1219,2234
1220,2310
1221,2205
1222,2204
1223,1759
1224,1756
1225,1753
1226,1311
1227,1313
1228,438
1229,435
1230,1108
1231,1309
1232,1320
1233,1318
1234,2261
1235,2215
1236,1822
1237,439
1238,436
1239,1105
1240,1109
1241,1302
1242,1310
1243,1845
1244,1888
1245,1323
1246,1936
1247,1972
1248,1110
1249,1238
1250,1236
1251,1051
1252,15
1253,1160
1254,16
1255,1239
1256,2265
1257,1642
1258,1620
1259,1618
1260,994
1261,1056
1262,995
1263,1044
1264,544
1265,548
1266,546
1267,2037
1268,1945
1269,1953
1270,1941
1271,1054
1272,1052
1273,1260
1274,1812
1275,1252
1276,1531
1277,1529
1278,1527
1279,1433
1280,1892
1281,1413
1282,1380
1283,1097
1284,1077
1285,1095
1286,1568
1287,1589
1288,1572
1289,1715
1290,1697
1291,1717
1292,1691
1293,2157
1294,2161
1295,2192
1296,2158
1297,572
1298,1042
1299,1825
1300,1456
1301,1528
1302,1480
1303,1492
1304,1494
1305,1360
1306,1348
1307,72
1308,73
1309,1634
1310,1722
1311,1569
1312,401
1313,1354
1314,1808
1315,1806
1316,1524
1317,1438
1318,2208
1319,2206
1320,2098
1321,2399
1322,2340
1323,1949
1324,1943
1325,2279
1326,1573
1327,1576
1328,523
1329,513
1330,1564
1331,1554
1332,1723
1333,1619
1334,1106
1335,1050
1336,1358
1337,1491
1338,1258
1339,1325
1340,1636
1341,1321
1342,1496
1343,2278
1344,2276
1345,2266
1346,1500
1347,1533
1348,76
1349,121
1350,1032
1351,589
1352,120
1353,2153
1354,1615
1355,1381
1356,1439
1357,33
1358,1849
1359,1853
1360,122
1361,1150
1362,1653
1363,1846
1364,1850
1365,1854
1366,1937
1367,2033
1368,898
1369,1816
1370,1814
1371,1658
1372,1656
1373,1532
1374,1844
1375,1534
1376,1082
1377,1970
1378,1966
1379,424
1380,1090
1381,1074
1382,922
1383,1745
1384,1732
1385,1365
1386,1367
1387,1810
1388,2275
1389,2222
1390,1472
1391,1471
1392,1479
1393,1955
1394,1959
1395,2019
1396,1103
1397,1971
1398,1489
1399,1487
1400,1757
1401,1597
1402,1595
1403,1418
1404,1474
1405,287
1406,1655
1407,1476
1408,1477
1409,1475
1410,1404
1411,1548
1412,1662
1413,1660
1414,1686
1415,1663
1416,1685
1417,1687
1418,920
1419,918
1420,1535
1421,1419
1422,1944
1423,1942
1424,190
1425,2216
1426,211
1427,212
1428,1855
1429,1879
1430,1063
1431,1061
1432,1059
1433,1664
1434,2760
1435,2762
1436,1075
1437,2763
1438,2091
1439,2100
1440,1973
1441,1886
1442,1834
1443,1721
1444,1635
1445,1847
1446,1556
1447,1557
1448,1583
1449,1567
1450,1326
1451,1324
1452,1851
1453,1883
1454,1317
1455,1856
1456,1574
1457,1578
1458,1440
1459,1522
1460,1520
1461,981
1462,979
1463,2004
1464,2087
1465,2041
1466,1929
1467,1835
1468,1838
1469,1907
1470,1841
1471,1894
1472,1913
1473,2092
1474,2040
1475,2162
1476,1914
1477,543
1478,2209
1479,2223
1480,1408
1481,957
1482,1405
1483,1549
1484,1036
1485,1409
1486,1411
1487,1035
1488,1037
1489,1406
1490,1410
1491,1412
1492,1775
1493,1769
1494,1766
1495,2280
1496,2282
1497,2285
1498,2281
1499,2481
1500,2289
1501,577
1502,586
1503,580
1504,576
1505,1693
1506,1692
1507,1714
1508,1712
1509,1696
1510,1884
1511,1857
1512,1836
1513,1882
1514,2235
1515,1968
1516,1733
1517,1976
1518,1746
1519,1981
1520,2160
1521,2291
1522,1969
1523,1895
1524,2195
1525,2159
1526,1610
1527,1608
1528,1604
1529,1813
1530,1811
1531,2312
1532,1864
1533,2313
1534,1865
1535,1858
1536,2115
1537,2300
1538,1950
1539,2286
1540,2022
1541,2026
1542,2024
1543,2163
1544,1905
1545,1837
1546,2016
1547,653
1548,1481
1549,1363
1550,1600
1551,1023
1552,2236
1553,2244
1554,437
1555,1303
1556,1333
1557,1331
1558,1305
1559,1329
1560,1078
1561,1076
1562,1086
1563,1084
1564,1041
1565,1039
1566,2029
1567,1606
1568,1744
1569,1734
1570,1570
1571,1770
1572,1784
1573,1621
1574,1877
1575,1842
1576,1542
1577,2545
1578,1640
1579,1622
1580,74
1581,1694
1582,1710
1583,913
1584,911
1585,909
1586,907
1587,440
1588,452
1589,2165
1590,2167
1591,2164
1592,2186
1593,1526
1594,1452
1595,1024
1596,1899
1597,1896
1598,1599
1599,2036
1600,11
1601,5
1602,1671
1603,1683
1604,1665
1605,1681
1606,84
1607,12
1608,2013
1609,1985
1610,1979
1611,1977
1612,490
1613,488
1614,486
1615,1176
1616,1174
1617,1172
1618,999
1619,997
1620,984
1621,1602
1622,1607
1623,1387
1624,2014
1625,1984
1626,1407
1627,1852
1628,1874
1629,123
1630,1327
1631,1158
1632,360
1633,2259
1634,2207
1635,525
1636,1868
1637,1866
1638,526
1639,1986
1640,2011
1641,1988
1642,1987
1643,2009
1644,1672
1645,1668
1646,1666
1647,1689
1648,1724
1649,1992
1650,1701
1651,1725
1652,1993
1653,2117
1654,2118
1655,2224
1656,836
1657,2314
1658,516
1659,2156
1660,1946
1661,1994
1662,1623
1663,2002
1664,492
1665,493
1666,2168
1667,2367
1668,2461
1669,2375
1670,2341
1671,2369
1672,1126
1673,1124
1674,1357
1675,2020
1676,2018
1677,2225
1678,2315
1679,2370
1680,2766
1681,2768
1682,2043
1683,2769
1684,1624
1685,1891
1686,1544
1687,1540
1688,463
1689,1123
1690,1112
1691,1546
1692,678
1693,1900
1694,2198
1695,2199
1696,2290
1697,2097
1698,2093
1699,1334
1700,1332
1701,2549
1702,2546
1703,2572
1704,2570
1705,2550
1706,1667
1707,2305
1708,2267
1709,2005
1710,2090
1711,2044
1712,1629
1713,1628
1714,1919
1715,2400
1716,1747
1717,1630
1718,1025
1719,1356
1720,581
1721,2270
1722,2268
1723,1776
1724,1625
1725,2485
1726,2758
1727,2487
1728,2524
1729,2486
1730,2494
1731,80
1732,117
1733,1587
1734,2197
1735,1645
1736,2226
1737,2119
1738,2269
1739,1767
1740,1797
1741,2217
1742,2238
1743,1695
1744,1669
1745,852
1746,860
1747,578
1748,844
1749,1028
1750,1980
1751,2239
1752,2227
1753,845
1754,579
1755,833
1756,996
1757,2038
1758,1777
1759,1530
1760,1432
1761,1956
1762,1698
1763,1382
1764,2050
1765,2085
1766,2052
1767,2083
1768,2045
1769,1447
1770,1453
1771,1513
1772,1449
1773,1093
1774,1085
1775,1083
1776,1922
1777,1915
1778,1910
1779,1926
1780,1924
1781,2094
1782,2430
1783,1550
1784,1709
1785,2896
1786,2898
1787,2903
1788,2899
1789,2974
1790,2929
1791,1903
1792,1839
1793,449
1794,447
1795,445
1796,441
1797,450
1798,448
1799,446
1800,444
1801,442
1802,1562
1803,1559
1804,1558
1805,125
1806,1699
1807,1707
1808,2931
1809,2900
1810,1482
1811,1490
1812,1488
1813,1486
1814,1484
1815,1388
1816,1537
1817,408
1818,1581
1819,1918
1820,2023
1821,2342
1822,2372
1823,1889
1824,1887
1825,1859
1826,2120
1827,2121
1828,2148
1829,2124
1830,409
1831,407
1832,405
1833,2149
1834,2147
1835,2541
1836,2531
1837,2507
1838,521
1839,517
1840,1115
1841,1113
1842,859
1843,2547
1844,2573
1845,2391
1846,2376
1847,2392
1848,2405
1849,2401
1850,1674
1851,1684
1852,1676
1853,1478
1854,2696
1855,2694
1856,2525
1857,2088
1858,2086
1859,2046
1860,2463
1861,2464
1862,2465
1863,2470
1864,666
1865,659
1866,656
1867,664
1868,662
1869,2459
1870,2365
1871,2345
1872,2361
1873,2359
1874,2343
1875,2229
1876,2258
1877,2228
1878,2232
1879,2256
1880,1761
1881,1751
1882,2468
1883,2466
1884,1330
1885,2210
1886,2306
1887,1389
1888,2246
1889,2211
1890,1677
1891,1708
1892,1848
1893,1840
1894,1547
1895,1545
1896,1768
1897,1788
1898,1786
1899,584
1900,1485
1901,1982
1902,1983
1903,2526
1904,2220
1905,2212
1906,1957
1907,1963
1908,2218
1909,2264
1910,1107
1911,1468
1912,2032
1913,1758
1914,1762
1915,1760
1916,2773
1917,2801
1918,2770
1919,2775
1920,2502
1921,2488
1922,2490
1923,2012
1924,2010
1925,2169
1926,2183
1927,2181
1928,2344
1929,2368
1930,2346
1931,2480
1932,1878
1933,1876
1934,2271
1935,1881
1936,2126
1937,2128
1938,2130
1939,2145
1940,2133
1941,2127
1942,2574
1943,2609
1944,2575
1945,2577
1946,1390
1947,1580
1948,2253
1949,2219
1950,2774
1951,2776
1952,1964
1953,1960
1954,1771
1955,2799
1956,2771
1957,2851
1958,2007
1959,1989
